Token ID,Owner Address,Attribute collection,Attribute clan,Attribute revealed,Attribute tier,Attribute appearance,Attribute color theme,Attribute animation,Attribute hair,Attribute hair color,Attribute skin tone,Attribute brow,Attribute brow detail,Attribute face,Attribute face detail,Attribute pupil,Attribute eye color,Attribute accessory,Attribute upper,Attribute lower,Attribute hands
2343,0xe8354fEd697388D215EfBc49df9639E14761Bb34,Pilot Edition 01,Grimbone,true,Officer,Male,Scorched Earth,Powers,Common,Green Means Go,Skin tone 03,Common,01,Common,00,Common,Faded,Rare,Common,Common,Clan
2344,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Female,Harlequin Tonic,Finger Gun,Rare,Sky Green,Skin tone 01,Rare,00,Rare,04,Uncommon,Sapphire Star,Common,Common,Rare,Common
2345,0xb039d0830e4277C4d0117Db95B45668158116865,Pilot Edition 01,Emerald Hand,true,Grand Master,Male,Elite Corps,Scream,Rare,Dark Umber,Skin tone 00,Clan,00,Clan,00,Common,Elite,Grand Master,Clan,Clan,Clan
2346,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Scorched Earth,Bagua,Common,Silver,Skin tone 01,Common,01,Rare,03,Common,Hot Orange,Common,Common,Common,Clan
2347,0x7c75Cd07b63e3551CbB003de9bEff1D5790A43dA,Pilot Edition 01,Emerald Hand,true,Officer,Female,Elite Corps,March,Common,Barren,Skin tone 01,Rare,00,Rare,00,Uncommon,Elite,Common,Rare,Rare,Rare
2348,0x9186085E474961ee33c381F3e9b16dd17Ed2b0F6,Pilot Edition 01,Grimbone,true,Master,Male,Sun Rise,Powers,Rare,Ginger,Skin tone 01,Common,00,Common,00,Common,Dusk,Rare,Common,Common,Rare
2349,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Common,Electric Ice,Skin tone 03,Common,00,Rare,00,Rare,Aquamarine Chill,Rare,Common,Common,Common
2350,0x6f431cc12C94D3Bce9E1F6B5009422dcc3489100,Pilot Edition 01,Grimbone,true,Master,Male,Sun Rise,Powers,Rare,Crimson Locks,Skin tone 04,Common,01,Rare,02,Uncommon,Dusk,Rare,Clan,Rare,Common
2351,0xc8B51ed85f0e66220c372cde67c06D95Dd0b25Df,Pilot Edition 01,Emerald Hand,true,Officer,Male,Elegance,Scream,Common,Dust,Skin tone 01,Rare,01,Rare,05,Uncommon,Gem Stone,Clan,Clan,Clan,Rare
2352,0x3dfd25AfE31404f409bb834D2a66e11d1F8E216b,Pilot Edition 01,Bubblegum Violence,true,Officer,Male,Harlequin Tonic,Dance,Common,Electric Ice,Skin tone 02,Rare,00,Common,00,Common,Ruby Cherry,Common,Rare,Common,Common
2353,0x5d29687C4C0898e61A8b4aa57534935f1646912D,Pilot Edition 01,Emerald Hand,true,Adept,Female,Elite Corps,March,Common,Elegant Green,Skin tone 02,Common,00,Common,00,Uncommon,Astral,Common,Clan,Common,Clan
2354,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Rare,Bubblegum Chew,Skin tone 01,Rare,00,Common,00,Clan,Lolita Jam,Rare,Rare,Common,Rare
2355,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Male,Scorched Earth,Powers,Rare,Green Means Go,Skin tone 01,Rare,00,Rare,00,Uncommon,Dusk,Common,Common,Common,Rare
2356,0x75Dec959f2C05Fb3298A53959cA109Ee7272900c,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Common,Sand X,Skin tone 03,Rare,01,Common,00,Uncommon,Sapphire Star,Rare,Rare,Common,Common
2357,0xf5496654AA6e87E40021E381eE87FFE22cfe38E0,Pilot Edition 01,Emerald Hand,true,Grand Master,Male,Elite Corps,Scream,Common,Camo Green,Skin tone 01,Clan,00,Common,00,Uncommon,Astral,Common,Rare,Common,Rare
2358,0xbaE3e6857E203bB626187919195C3289C2F3678a,Pilot Edition 01,Grimbone,false,,,,,,,,,,,,,,,,,
2359,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Emerald Palace,Scream,Common,Eclipse,Skin tone 02,Rare,00,Common,00,Uncommon,Elite,Common,Common,Common,Common
2360,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Tumblers Mule,Finger Gun,Common,Sand X,Skin tone 00,Rare,00,Rare,04,Common,Lolita Jam,Common,Common,Clan,Rare
2361,0xF3053396D27Cb75a5d4Df5bC34706dCDcfa1c596,Pilot Edition 01,Grimbone,true,Officer,Male,Scorched Earth,Powers,Rare,Green Means Go,Skin tone 02,Common,00,Common,00,Uncommon,Sun Spots,Common,Common,Clan,Rare
2362,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Rare,Green Means Go,Skin tone 01,Common,01,Rare,04,Common,Sun Spots,Common,Rare,Rare,Common
2363,0xfFe77083345Bf3d26113ebF72eAE0c82FD0bCcB0,Pilot Edition 01,Emerald Hand,true,Runner,Male,Elegance,Scream,Clan,Dust,Skin tone 01,Common,01,Clan,00,Common,Astral,Rare,Rare,Clan,Common
2364,0x1152348219aD272475c58da95D2DBb3bf64688b1,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Common,Bubblegum Chew,Skin tone 01,Rare,01,Rare,04,Rare,Yuletide Up,Clan,Common,Common,Rare
2365,0xF5420585785Ab031F7b693EC57B6293973Cd3119,Pilot Edition 01,Grimbone,true,Adept,Female,Sun Rise,Bagua,Rare,Silver,Skin tone 00,Common,00,Rare,04,Clan,Dusk,Rare,Common,Common,Rare
2366,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Rare,Jolt Lime,Skin tone 02,Rare,00,Common,00,Rare,Lolita Jam,Rare,Rare,Rare,Common
2367,0x07b298cEF47B71b6b53b1f8b5833d1B17118bA40,Pilot Edition 01,Emerald Hand,true,Runner,Female,Emerald Palace,March,Common,Elegant Green,Skin tone 01,Rare,01,Common,00,Common,Elite,Rare,Rare,Clan,Common
2368,0x1A18e2Eb5D13cdABc5b4A54D9ed4930C20564925,Pilot Edition 01,Grimbone,true,Master,Male,Scorched Earth,Powers,Common,Ginger,Skin tone 04,Common,01,Common,00,Rare,Blue Blaze,Clan,Common,Common,Rare
2369,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Mime Burst,Dance,Common,Jolt Lime,Skin tone 04,Rare,01,Rare,01,Common,Yuletide Up,Common,Rare,Rare,Clan
2370,0xc8B51ed85f0e66220c372cde67c06D95Dd0b25Df,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Common,Dark Umber,Skin tone 04,Clan,00,Rare,01,Rare,Elite,Common,Common,Rare,Common
2371,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Scorched Earth,Bagua,Clan,Late Blue,Skin tone 03,Common,01,Common,00,Common,Faded,Common,Clan,Common,Clan
2372,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Female,Emerald Palace,March,Common,Camo Green,Skin tone 00,Common,00,Rare,03,Uncommon,Astral,Common,Common,Rare,Common
2373,0xA8063437489D12E211B941FCCb7AdB97Bc23140E,Pilot Edition 01,Bubblegum Violence,true,Adept,Female,Harlequin Tonic,Finger Gun,Clan,Bubblegum Chew,Skin tone 03,Rare,01,Clan,02,Uncommon,Ruby Cherry,Common,Rare,Common,Clan
2374,0x5E051b713DC35DFc366330B00290529b436CF6E3,Pilot Edition 01,Emerald Hand,false,,,,,,,,,,,,,,,,,
2375,0x968F514054EA099Ab9964985F995ca1142359386,Pilot Edition 01,Grimbone,true,Adept,Male,Dark Side,Powers,Rare,Ginger,Skin tone 00,Common,01,Common,00,Rare,Dusk,Common,Common,Common,Rare
2376,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Tumblers Mule,Dance,Rare,Sky Green,Skin tone 02,Common,00,Rare,01,Uncommon,Sapphire Star,Common,Clan,Clan,Common
2377,0x87B19f25Dbf6ccbfF9fd19F89E715e5749FC34fB,Pilot Edition 01,Bubblegum Violence,true,Master,Female,Harlequin Tonic,Finger Gun,Clan,Toxic X,Skin tone 01,Clan,01,Common,00,Uncommon,Lolita Jam,Rare,Rare,Clan,Common
2378,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Emerald Palace,Scream,Rare,Dust,Skin tone 00,Clan,00,Rare,04,Uncommon,Aura,Common,Rare,Common,Common
2379,0xc76fbd988f3B6FE7c4ce98dec2E8f1221de7c690,Pilot Edition 01,Grimbone,true,Officer,Male,Scorched Earth,Powers,Common,Silver,Skin tone 03,Rare,01,Common,00,Clan,Dusk,Common,Rare,Common,Rare
2380,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Rare,Noir,Skin tone 00,Rare,01,Common,00,Common,Astral,Common,Common,Common,Common
2381,0xc8B51ed85f0e66220c372cde67c06D95Dd0b25Df,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Harlequin Tonic,Dance,Common,Melon Light,Skin tone 03,Common,01,Rare,01,Uncommon,Lolita Jam,Rare,Common,Rare,Rare
2382,0x22Dbb08A4076FBE1D285986b133C74f4f9cD3FAF,Pilot Edition 01,Grimbone,true,Runner,Female,Sun Rise,Bagua,Clan,Green Means Go,Skin tone 01,Common,00,Common,00,Clan,Sun Spots,Rare,Common,Clan,Common
2383,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Female,Elite Corps,March,Common,Noir,Skin tone 03,Rare,01,Rare,01,Common,Astral,Common,Common,Common,Common
2384,0x63d6E98A1eAD018E9Dfe786B23E358ddB951d4a3,Pilot Edition 01,Grimbone,true,Runner,Male,Sun Rise,Powers,Common,Ginger,Skin tone 04,Common,00,Common,00,Uncommon,Blue Blaze,Common,Common,Rare,Common
2385,0x1152348219aD272475c58da95D2DBb3bf64688b1,Pilot Edition 01,Bubblegum Violence,true,Grand Master,Female,Mime Burst,Finger Gun,Common,Sand X,Skin tone 02,Rare,01,Rare,01,Common,Lolita Jam,Rare,Common,Common,Common
2386,0xe7258483BD47B0DB23ce543de8895C198AeB59d3,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Common,Dust,Skin tone 01,Rare,01,Rare,05,Rare,Aura,Common,Common,Common,Rare
2387,0xc2E0233bE0c9A20F73db384E8A14679C59d31D9F,Pilot Edition 01,Grimbone,true,Master,Male,Scorched Earth,Powers,Common,Void Blue,Skin tone 02,Clan,01,Common,00,Common,Dusk,Clan,Common,Common,Rare
2388,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Harlequin Tonic,Dance,Common,Jolt Lime,Skin tone 04,Rare,00,Common,00,Common,Yuletide Up,Rare,Common,Rare,Rare
2389,0xf02304ED10b0A697B4f502abAA984d04e719CD14,Pilot Edition 01,Bubblegum Violence,true,Adept,Female,Harlequin Tonic,Finger Gun,Common,Melon Light,Skin tone 01,Rare,01,Common,00,Uncommon,Aquamarine Chill,Common,Rare,Common,Clan
2390,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elegance,Scream,Common,Camo Green,Skin tone 00,Common,00,Rare,03,Common,Astral,Rare,Common,Rare,Common
2391,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Sun Rise,Bagua,Common,Ginger,Skin tone 04,Rare,00,Common,00,Common,Hot Orange,Clan,Common,Clan,Common
2392,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Female,Elite Corps,March,Rare,Faded Blue,Skin tone 01,Common,01,Common,00,Common,Prism,Clan,Common,Rare,Common
2393,0xC0fC9bfD335CDe161598070812c3d59E26863518,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Rare,Late Blue,Skin tone 04,Rare,00,Rare,04,Uncommon,Dusk,Rare,Rare,Common,Common
2394,0xA282B52D7aEf610b9a02a651Be3c69fD86da69AA,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Harlequin Tonic,Finger Gun,Rare,Bubblegum Chew,Skin tone 01,Common,00,Rare,04,Common,Lolita Jam,Clan,Clan,Common,Common
2395,0xC236123DfaEb468246E909382c92Cb457fE19366,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Rare,Jolt Lime,Skin tone 02,Rare,00,Common,00,Rare,Yuletide Up,Common,Common,Rare,Common
2396,0xE997f0E63090A4fDcc02f8c7C9C14e0a88bf0451,Pilot Edition 01,Grimbone,true,Officer,Female,Sun Rise,Bagua,Rare,Champagne,Skin tone 03,Common,00,Common,00,Uncommon,Blue Blaze,Common,Common,Common,Common
2397,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Elite Corps,Scream,Common,Dust,Skin tone 02,Common,00,Rare,02,Uncommon,Prism,Common,Common,Clan,Common
2398,0x1c5D895a8b0e2887743FF1275ACEC38198382422,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Mime Burst,Finger Gun,Rare,Toxic X,Skin tone 01,Rare,00,Rare,01,Rare,Lolita Jam,Clan,Common,Rare,Clan
2399,0x513f21d8Ff0fbeDdb4684e4B86ab72b804Fffe04,Pilot Edition 01,Emerald Hand,true,Adept,Female,Elite Corps,March,Common,Barren,Skin tone 04,Rare,00,Rare,04,Uncommon,Aura,Common,Rare,Rare,Clan
2400,0x98cc5E5c2A2C2E1e7e1a414dA88a96E1624662A3,Pilot Edition 01,Grimbone,true,Officer,Male,Scorched Earth,Powers,Clan,Void Blue,Skin tone 01,Common,01,Rare,00,Common,Dusk,Clan,Rare,Rare,Common
2401,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Female,Scorched Earth,Bagua,Rare,Silver,Skin tone 03,Common,00,Clan,02,Common,Dusk,Common,Common,Common,Common
2402,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Emerald Palace,Scream,Clan,Dark Umber,Skin tone 02,Common,00,Clan,00,Uncommon,Elite,Common,Common,Common,Rare
2403,0x02565CCB5B48641808063BCA489A3312C85D6Ce9,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Common,Bubblegum Chew,Skin tone 00,Common,01,Common,00,Uncommon,Yuletide Up,Common,Common,Rare,Clan
2404,0x29274e82E47aA5f63452cB4A66eddD4b7B953308,Pilot Edition 01,Emerald Hand,true,Officer,Male,Elite Corps,Scream,Common,Dark Umber,Skin tone 04,Common,01,Common,00,Common,Elite,Clan,Common,Clan,Rare
2405,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Female,Scorched Earth,Bagua,Rare,Ginger,Skin tone 00,Rare,01,Common,00,Common,Blue Blaze,Common,Clan,Rare,Rare
2406,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Tumblers Mule,Dance,Clan,Sky Green,Skin tone 01,Common,01,Common,00,Uncommon,Sapphire Star,Common,Common,Clan,Common
2407,0xF2302eD192F23b8f42E322245D288Cc865A91816,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Mime Burst,Dance,Common,Jolt Lime,Skin tone 02,Common,01,Common,00,Rare,Yuletide Up,Common,Common,Common,Common
2408,0x755bB9196621887DC750660fCDe976E4611e148c,Pilot Edition 01,Emerald Hand,true,Runner,Female,Emerald Palace,March,Common,Dust,Skin tone 00,Rare,01,Rare,01,Common,Elite,Common,Common,Rare,Common
2409,0x5bAEAd1f48A159cF22d98b43171Fa9274a592A15,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Rare,Green Means Go,Skin tone 02,Clan,01,Common,00,Uncommon,Sun Spots,Clan,Rare,Common,Rare
2410,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Tumblers Mule,Dance,Clan,Sand X,Skin tone 04,Common,01,Common,00,Common,Yuletide Up,Common,Rare,Common,Rare
2411,0x39A9FDAE1ffB0778F8E64669fDCb46913a249981,Pilot Edition 01,Grimbone,true,Runner,Female,Sun Rise,Bagua,Common,Dark Umber,Skin tone 00,Common,00,Clan,01,Rare,Dusk,Rare,Rare,Rare,Common
2412,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Common,Elegant Green,Skin tone 02,Common,00,Common,00,Rare,Aura,Rare,Clan,Rare,Common
2413,0x2134eD0337f481F2a4502dD76751870Ba274A022,Pilot Edition 01,Grimbone,true,Officer,Female,Dark Side,Bagua,Common,Late Blue,Skin tone 03,Rare,00,Rare,02,Uncommon,Blue Blaze,Common,Common,Common,Common
2414,0xe319c6d728eCfB7E6781Bb323D13cd788063d473,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Harlequin Tonic,Finger Gun,Common,Bubblegum Chew,Skin tone 00,Rare,00,Rare,04,Common,Sapphire Star,Common,Rare,Rare,Common
2415,0x6B81ea1D1af42f9eFaA40954643Ee0fe2e4532bf,Pilot Edition 01,Emerald Hand,true,Grand Master,Male,Elite Corps,Scream,Rare,Dark Umber,Skin tone 01,Common,01,Common,00,Uncommon,Aura,Rare,Common,Rare,Common
2416,0x09BfEE071d6e4746D5c20f5646f2d7F76260B5CB,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Clan,Jolt Lime,Skin tone 00,Rare,01,Clan,00,Uncommon,Lolita Jam,Rare,Clan,Common,Rare
2417,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Common,Dust,Skin tone 03,Common,01,Rare,04,Common,Gem Stone,Common,Common,Common,Common
2418,0x88c70426114BAd532aE7549E10574Ea32420C776,Pilot Edition 01,Grimbone,true,Grand Master,Female,Scorched Earth,Bagua,Rare,Champagne,Skin tone 04,Rare,01,Rare,02,Common,Blue Blaze,Rare,Common,Rare,Rare
2419,0x0d38213f35178f4671ddB7012025DEE7e1E3aa6a,Pilot Edition 01,Emerald Hand,true,Adept,Female,Emerald Palace,March,Rare,Faded Blue,Skin tone 03,Rare,00,Common,00,Uncommon,Aura,Clan,Rare,Rare,Common
2420,0x80E5DfEA75c9d0727F91412d9f1F23342a67aE9E,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Harlequin Tonic,Finger Gun,Rare,Bubblegum Chew,Skin tone 00,Common,00,Common,00,Rare,Lolita Jam,Clan,Common,Common,Common
2421,0x09BfEE071d6e4746D5c20f5646f2d7F76260B5CB,Pilot Edition 01,Grimbone,true,Master,Female,Scorched Earth,Bagua,Rare,Champagne,Skin tone 02,Rare,00,Rare,02,Common,Dusk,Rare,Rare,Clan,Common
2422,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Common,Dust,Skin tone 01,Common,01,Rare,00,Clan,Aura,Rare,Common,Common,Common
2423,0x82eb93B6B1f2b6320cc34e7C14211319C7010d3f,Pilot Edition 01,Grimbone,true,Grand Master,Female,Scorched Earth,Bagua,Common,Void Blue,Skin tone 01,Clan,00,Clan,02,Uncommon,Hot Orange,Common,Common,Rare,Rare
2424,0x3d494371A362292AD133b7f894d787c73b05a685,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Common,Toxic X,Skin tone 01,Rare,00,Common,00,Common,Yuletide Up,Rare,Rare,Rare,Common
2425,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Common,Jolt Lime,Skin tone 02,Rare,00,Rare,03,Rare,Yuletide Up,Common,Common,Rare,Clan
2426,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Clan,Dark Umber,Skin tone 02,Rare,00,Rare,04,Rare,Aura,Rare,Common,Rare,Rare
2427,0xC0fC9bfD335CDe161598070812c3d59E26863518,Pilot Edition 01,Grimbone,true,Officer,Male,Scorched Earth,Powers,Common,Green Means Go,Skin tone 00,Common,01,Rare,02,Uncommon,Dusk,Clan,Common,Rare,Common
2428,0xc8B51ed85f0e66220c372cde67c06D95Dd0b25Df,Pilot Edition 01,Grimbone,true,Master,Female,Sun Rise,Bagua,Rare,Silver,Skin tone 03,Rare,00,Common,00,Rare,Sun Spots,Rare,Rare,Common,Rare
2429,0xB8f879eeae749f3fef59C6C76F9f3f6e5c8a8078,Pilot Edition 01,Emerald Hand,true,Officer,Male,Elite Corps,Scream,Rare,Eclipse,Skin tone 01,Rare,01,Common,00,Uncommon,Astral,Rare,Common,Common,Rare
2430,0x513f21d8Ff0fbeDdb4684e4B86ab72b804Fffe04,Pilot Edition 01,Bubblegum Violence,true,Officer,Male,Mime Burst,Dance,Common,Sand X,Skin tone 00,Clan,00,Common,00,Common,Yuletide Up,Rare,Common,Rare,Rare
2431,0xd9a7616F88e8f7cAa62cfE061BC61C5Dd1C61641,Pilot Edition 01,Emerald Hand,true,Runner,Female,Elite Corps,March,Common,Dust,Skin tone 03,Rare,01,Rare,05,Rare,Aura,Common,Clan,Rare,Common
2432,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Mime Burst,Finger Gun,Rare,Bubblegum Chew,Skin tone 03,Rare,01,Common,00,Uncommon,Lolita Jam,Rare,Common,Rare,Common
2433,0xBEf7a4802d83446861f7bcc1d8bACe10b5B56854,Pilot Edition 01,Grimbone,true,Officer,Male,Scorched Earth,Powers,Common,Ginger,Skin tone 04,Common,01,Rare,05,Uncommon,Blue Blaze,Common,Rare,Common,Clan
2434,0x65314EEb6E7EDaB42d1017CBE59d0DfBc313aA0d,Pilot Edition 01,Emerald Hand,true,Officer,Female,Elite Corps,March,Common,Dark Umber,Skin tone 02,Common,00,Rare,00,Common,Aura,Common,Common,Common,Common
2435,0xa65B68fEF1065E3B18462CbC21E92a5E08895860,Pilot Edition 01,Grimbone,true,Adept,Male,Scorched Earth,Powers,Common,Late Blue,Skin tone 04,Rare,00,Common,00,Common,Sun Spots,Clan,Clan,Common,Rare
2436,0x2E055D5D9C3c502A6f919C5E371757a2bA42ea89,Pilot Edition 01,Bubblegum Violence,true,Officer,Male,Harlequin Tonic,Dance,Common,Toxic X,Skin tone 03,Common,01,Common,00,Common,Lolita Jam,Common,Common,Clan,Common
2437,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Female,Elite Corps,March,Clan,Noir,Skin tone 03,Rare,01,Common,00,Uncommon,Elite,Common,Common,Common,Common
2438,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Harlequin Tonic,Dance,Common,Jolt Lime,Skin tone 00,Clan,01,Common,00,Uncommon,Lolita Jam,Common,Common,Rare,Rare
2439,0x78442549AF860a37d437678a0bD5555a9406fA6C,Pilot Edition 01,Grimbone,true,Runner,Male,Dark Side,Powers,Rare,Champagne,Skin tone 04,Common,00,Rare,03,Uncommon,Sun Spots,Rare,Common,Common,Common
2440,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Tumblers Mule,Dance,Common,Jolt Lime,Skin tone 01,Common,01,Common,00,Rare,Lolita Jam,Common,Common,Rare,Clan
2441,0x59b972c032C61A8FD48061a3c501ebbD0e994d4B,Pilot Edition 01,Grimbone,true,Master,Male,Scorched Earth,Powers,Common,Late Blue,Skin tone 04,Common,00,Common,00,Rare,Blue Blaze,Clan,Rare,Common,Rare
2442,0xe7258483BD47B0DB23ce543de8895C198AeB59d3,Pilot Edition 01,Emerald Hand,true,Officer,Male,Emerald Palace,Scream,Rare,Dust,Skin tone 00,Common,00,Common,00,Common,Elite,Common,Rare,Rare,Common
2443,0x2d62c27cE2e9e66Bb8A667Ce1B60f7cb02fA9810,Pilot Edition 01,Emerald Hand,false,,,,,,,,,,,,,,,,,
2444,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Scorched Earth,Bagua,Rare,Dark Umber,Skin tone 02,Rare,00,Clan,02,Uncommon,Blue Blaze,Common,Common,Clan,Clan
2445,0xEAce799b62f07D08614D4d6525ef6431f189feea,Pilot Edition 01,Bubblegum Violence,true,Adept,Female,Harlequin Tonic,Finger Gun,Rare,Melon Light,Skin tone 03,Common,00,Common,00,Common,Yuletide Up,Clan,Clan,Common,Common
2446,0xd3E05306f6F8BEB9BF51fee89c7A86E4344c8b4d,Pilot Edition 01,Emerald Hand,true,Master,Female,Elegance,March,Common,Camo Green,Skin tone 04,Common,01,Rare,03,Uncommon,Elite,Common,Rare,Common,Clan
2447,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Scorched Earth,Bagua,Common,Green Means Go,Skin tone 02,Clan,01,Common,00,Common,Hot Orange,Rare,Rare,Clan,Rare
2448,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Mime Burst,Dance,Rare,Jolt Lime,Skin tone 01,Common,00,Rare,02,Common,Sapphire Star,Rare,Rare,Rare,Rare
2449,0x4a7892FcDddE0e192c814828A357aB6052eDbC37,Pilot Edition 01,Bubblegum Violence,true,Adept,Female,Harlequin Tonic,Finger Gun,Rare,Sand X,Skin tone 02,Common,00,Common,00,Uncommon,Yuletide Up,Rare,Common,Common,Common
2450,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Sun Rise,Bagua,Rare,Dark Umber,Skin tone 00,Common,00,Common,00,Clan,Dusk,Common,Common,Common,Rare
2451,0xD11b696366bE60c62fE515e72D60741070BE4b90,Pilot Edition 01,Emerald Hand,true,Master,Male,Emerald Palace,Scream,Rare,Elegant Green,Skin tone 00,Rare,00,Rare,00,Common,Elite,Common,Common,Common,Rare
